"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"22-Dec-2023","EQ","359.00","367.40","356.40","355.50","362.50","363.25","363.30","371.80","207.60","1,39,16,380","5,05,58,66,756.00","1,35,486"
"21-Dec-2023","EQ","351.10","356.80","346.10","352.15","356.50","355.50","353.19","371.80","207.60","1,00,28,664","3,54,20,01,507.75","1,21,320"
"20-Dec-2023","EQ","369.00","371.80","350.00","366.95","351.75","352.15","364.23","371.80","207.60","2,32,24,408","8,45,89,76,129.75","1,90,080"
"19-Dec-2023","EQ","346.50","369.75","346.50","347.65","369.00","366.95","360.91","369.75","207.60","2,89,37,243","10,44,38,21,362.30","2,00,288"
"18-Dec-2023","EQ","351.00","351.25","342.30","350.00","347.70","347.65","345.64","362.50","207.60","79,59,685","2,75,11,84,768.25","87,629"
"15-Dec-2023","EQ","350.00","354.35","348.45","347.60","349.10","350.00","350.29","362.50","207.60","1,43,31,890","5,02,03,87,461.50","87,734"
"14-Dec-2023","EQ","349.20","351.20","345.80","345.20","348.00","347.60","348.43","362.50","207.60","1,31,42,466","4,57,91,64,920.10","1,52,127"
"13-Dec-2023","EQ","349.40","349.80","343.70","347.50","345.55","345.20","345.57","362.50","207.60","80,91,533","2,79,62,19,148.50","88,666"
"12-Dec-2023","EQ","354.15","354.60","345.15","353.65","347.80","347.50","349.78","362.50","207.60","87,89,103","3,07,42,57,454.45","1,26,611"
"11-Dec-2023","EQ","351.00","358.60","351.00","351.00","354.15","353.65","354.96","362.50","207.60","1,14,20,609","4,05,39,08,409.90","1,06,509"
"08-Dec-2023","EQ","352.00","358.40","346.90","351.95","350.75","351.00","353.57","362.50","207.60","1,34,44,251","4,75,34,24,570.90","1,22,135"
"07-Dec-2023","EQ","353.80","353.80","348.40","352.15","351.90","351.95","350.71","362.50","207.60","85,07,659","2,98,37,46,739.00","1,03,109"
"06-Dec-2023","EQ","355.80","362.50","349.45","355.55","352.30","352.15","354.17","362.50","207.60","1,48,17,158","5,24,78,05,206.35","1,08,609"
"05-Dec-2023","EQ","355.70","356.45","350.00","354.70","355.50","355.55","354.06","360.00","207.60","1,57,82,945","5,58,81,71,489.05","1,15,912"
"04-Dec-2023","EQ","351.10","360.00","350.65","346.65","354.50","354.70","355.93","360.00","207.60","2,27,05,896","8,08,16,29,928.15","1,60,110"
"01-Dec-2023","EQ","343.80","351.10","342.45","342.15","346.00","346.65","347.03","359.00","207.60","1,51,05,221","5,24,19,89,856.05","1,07,636"
"30-Nov-2023","EQ","345.00","345.00","338.05","342.35","342.60","342.15","341.17","359.00","207.60","1,19,59,336","4,08,01,44,784.65","1,07,593"
"29-Nov-2023","EQ","343.00","345.00","338.10","341.95","341.70","342.35","341.44","359.00","207.60","1,41,49,513","4,83,11,48,441.95","99,036"
"28-Nov-2023","EQ","334.80","342.50","333.30","332.80","342.10","341.95","338.49","359.00","207.60","1,07,91,886","3,65,28,99,843.90","1,11,467"
"24-Nov-2023","EQ","335.35","337.45","332.10","334.45","332.85","332.80","334.59","359.00","207.60","70,54,445","2,36,03,79,790.40","82,434"
"23-Nov-2023","EQ","332.50","336.05","330.00","332.15","335.30","334.45","332.65","359.00","207.60","61,86,567","2,05,79,38,791.45","66,556"
"22-Nov-2023","EQ","335.80","337.90","330.00","334.20","332.50","332.15","333.12","359.00","207.60","75,99,447","2,53,15,16,508.20","82,941"
"21-Nov-2023","EQ","335.00","338.50","328.85","347.75","334.40","334.20","334.07","359.00","207.60","1,51,48,068","5,06,05,39,812.65","1,37,887"
"20-Nov-2023","EQ","348.00","352.40","343.95","345.25","348.25","347.75","347.72","359.00","207.60","1,90,32,608","6,61,80,42,844.70","1,12,318"
"17-Nov-2023","EQ","348.00","348.55","342.30","345.80","345.60","345.25","345.16","359.00","207.60","1,35,42,916","4,67,44,56,059.10","1,11,440"
"16-Nov-2023","EQ","353.00","354.50","344.85","350.60","347.00","345.80","349.39","359.00","207.60","1,76,17,280","6,15,52,47,658.25","1,67,884"
"15-Nov-2023","EQ","359.00","359.00","348.60","349.35","351.15","350.60","352.61","359.00","207.60","3,50,92,206","12,37,37,42,552.80","1,75,424"
"13-Nov-2023","EQ","333.00","350.00","330.30","331.80","349.25","349.35","343.12","350.00","207.60","4,21,78,783","14,47,23,61,181.80","2,43,683"
"12-Nov-2023","EQ","330.00","336.70","328.25","323.40","332.45","331.80","332.94","336.70","207.60","1,02,63,484","3,41,71,41,828.15","71,704"
"10-Nov-2023","EQ","324.45","326.15","321.55","323.55","323.90","323.40","324.01","326.15","207.60","84,45,203","2,73,63,40,867.70","1,01,433"
"09-Nov-2023","EQ","318.45","324.50","315.70","317.40","323.90","323.55","321.13","324.50","207.60","1,55,03,280","4,97,85,11,428.20","1,27,998"
"08-Nov-2023","EQ","316.00","318.15","314.55","314.25","317.35","317.40","316.91","319.75","207.60","64,24,833","2,03,61,06,270.30","77,892"
"07-Nov-2023","EQ","316.50","318.80","313.65","316.55","314.75","314.25","315.86","319.75","207.60","68,26,885","2,15,63,22,186.40","91,102"
"06-Nov-2023","EQ","313.20","319.55","313.00","312.00","316.80","316.55","316.05","319.75","207.60","1,03,40,818","3,26,82,07,665.00","1,15,706"
"03-Nov-2023","EQ","310.60","314.70","310.30","308.85","311.80","312.00","312.28","319.75","207.60","46,58,440","1,45,47,23,293.15","69,645"
"02-Nov-2023","EQ","308.95","312.80","307.30","306.65","309.30","308.85","309.80","319.75","207.60","70,71,960","2,19,08,80,181.75","88,499"
"01-Nov-2023","EQ","313.20","315.80","305.85","314.25","306.95","306.65","309.51","319.75","207.60","95,93,653","2,96,93,71,198.10","89,704"
"31-Oct-2023","EQ","316.75","316.80","310.75","314.55","314.00","314.25","313.53","319.75","207.60","74,46,586","2,33,47,39,875.80","69,536"
"30-Oct-2023","EQ","315.00","315.80","311.95","313.95","314.70","314.55","314.03","319.75","207.60","62,29,982","1,95,63,76,039.40","69,571"
"27-Oct-2023","EQ","306.00","317.15","306.00","305.25","314.75","313.95","313.46","319.75","207.60","1,05,03,070","3,29,22,62,591.45","1,04,309"
"26-Oct-2023","EQ","309.15","309.15","302.90","310.30","305.40","305.25","304.98","319.75","207.60","83,29,092","2,54,01,99,250.70","1,02,393"
"25-Oct-2023","EQ","306.10","312.70","305.00","306.10","309.10","310.30","308.84","319.75","207.60","72,53,336","2,24,01,10,222.45","98,798"
"23-Oct-2023","EQ","312.55","312.85","305.00","312.40","305.50","306.10","308.92","319.75","207.60","80,86,150","2,49,79,76,307.35","78,063"
"20-Oct-2023","EQ","312.50","316.70","309.60","314.80","311.95","312.40","312.84","319.75","207.60","60,09,115","1,87,99,19,165.60","69,424"
"19-Oct-2023","EQ","315.30","315.70","308.85","316.95","313.50","314.80","312.89","319.75","207.60","89,77,527","2,80,89,53,168.15","1,01,903"
"18-Oct-2023","EQ","317.35","319.75","315.25","317.40","316.00","316.95","317.23","319.75","207.60","96,62,837","3,06,53,65,013.15","95,480"
"17-Oct-2023","EQ","313.00","318.35","312.10","312.00","317.50","317.40","314.78","318.35","207.60","77,60,527","2,44,28,97,236.00","74,687"
"16-Oct-2023","EQ","307.85","313.65","306.55","307.95","311.40","312.00","311.86","313.65","207.60","1,05,35,107","3,28,54,83,736.60","93,631"
"13-Oct-2023","EQ","305.00","310.85","304.45","307.20","307.75","307.95","308.78","310.85","207.60","95,16,879","2,93,86,65,023.05","1,00,255"
"12-Oct-2023","EQ","302.55","309.10","301.90","301.85","306.50","307.20","307.06","309.10","207.60","1,53,75,295","4,72,10,64,432.00","1,35,797"
"11-Oct-2023","EQ","304.55","305.00","299.45","303.25","301.30","301.85","301.60","305.00","207.60","1,23,21,154","3,71,60,22,730.25","99,422"
"10-Oct-2023","EQ","288.25","303.90","287.80","287.80","302.40","303.25","298.91","303.90","207.60","2,32,83,411","6,95,97,33,693.20","2,18,401"
"09-Oct-2023","EQ","286.05","288.95","283.05","287.80","287.20","287.80","287.04","297.50","207.60","46,47,845","1,33,41,34,015.90","63,156"
"06-Oct-2023","EQ","290.95","291.00","287.00","289.35","287.50","287.80","289.27","297.50","207.60","37,41,467","1,08,22,79,843.95","58,507"
"05-Oct-2023","EQ","288.80","290.55","283.90","287.95","289.40","289.35","287.43","297.50","207.60","86,87,014","2,49,68,74,220.25","95,859"
"04-Oct-2023","EQ","290.80","291.50","285.90","291.90","288.00","287.95","288.58","297.50","207.60","63,38,888","1,82,92,83,462.05","77,180"
"03-Oct-2023","EQ","297.05","297.10","290.10","295.20","291.75","291.90","291.88","297.50","207.60","93,48,540","2,72,86,59,783.70","93,083"
"29-Sep-2023","EQ","292.80","297.50","291.40","290.20","295.20","295.20","294.94","297.50","207.60","86,40,829","2,54,84,92,910.75","82,776"
"28-Sep-2023","EQ","291.55","294.15","289.00","291.55","292.90","290.20","291.25","294.15","207.60","1,24,32,497","3,62,09,13,750.30","91,840"
"27-Sep-2023","EQ","288.00","293.40","284.50","286.75","291.95","291.55","290.04","293.40","207.60","1,28,05,340","3,71,40,71,882.95","1,08,590"
"26-Sep-2023","EQ","288.45","291.40","286.15","288.05","288.00","286.75","288.55","291.40","207.60","1,12,56,196","3,24,79,48,747.65","95,701"
"25-Sep-2023","EQ","284.30","289.00","281.15","283.35","288.35","288.05","285.77","289.00","207.60","91,18,957","2,60,59,67,214.70","91,509"
"22-Sep-2023","EQ","280.00","286.10","279.20","280.45","282.80","283.35","283.19","288.00","207.60","86,91,024","2,46,11,89,331.15","1,12,504"
"21-Sep-2023","EQ","284.90","286.80","278.60","284.30","280.00","280.45","282.88","288.00","207.60","1,10,71,899","3,13,19,93,712.20","1,34,367"
"20-Sep-2023","EQ","279.50","288.00","279.10","281.25","284.40","284.30","285.15","288.00","207.60","1,86,15,797","5,30,83,85,833.80","1,46,748"
"18-Sep-2023","EQ","279.30","282.75","274.45","279.30","281.10","281.25","280.24","284.45","207.60","87,54,852","2,45,34,95,350.80","81,993"
"15-Sep-2023","EQ","278.50","284.15","277.55","277.55","278.70","279.30","280.17","284.45","207.60","1,32,88,180","3,72,29,65,658.10","92,811"
"14-Sep-2023","EQ","281.30","282.20","276.70","279.65","277.25","277.55","278.66","284.45","207.60","1,20,33,796","3,35,33,80,199.35","1,13,463"
"13-Sep-2023","EQ","271.50","281.50","269.00","270.75","279.45","279.65","277.25","284.45","207.60","1,76,07,568","4,88,16,69,166.35","1,36,391"
"12-Sep-2023","EQ","280.00","280.05","269.00","278.95","270.35","270.75","273.52","284.45","207.60","1,75,47,706","4,79,96,18,853.85","1,44,994"
"11-Sep-2023","EQ","284.00","284.20","277.25","282.10","278.85","278.95","280.41","284.45","207.60","1,45,05,153","4,06,74,05,645.05","1,55,811"
